id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val
501,3495.62081552577,197.44092947766987,1366.0190769172914,228.70659414425475,1385.848586118094,8.049932108206779,nearest_iexterne,8.049932108206779
502,3212.9395575266362,312.5369377226454,1084.2201182123385,97.7170510363592,1369.2588736282992,6.647116798475542,nearest_iexterne,6.647116798475542
503,4126.2156807027695,88.68986764115058,2132.948520011378,112.86106010722334,1061.7909419639584,32.31840659674842,nearest_iexterne,32.31840659674842
504,4048.371525178921,88.68986764115058,2045.1860897280899,36.78558087301795,1067.0915149916239,15.983820125167181,nearest_iexterne,15.983820125167181
505,3070.457431303259,447.1965887447188,956.2859520134336,523.0300076189349,923.1570178900741,8.888701312893783,nearest_iexterne,8.888701312893783
506,632.038338032384,222.69081850316834,357.92843546990787,13.934952152437287,0.002547501760133742,7.8057223059136245,nearest_murbain,0.002547501760133742
507,860.6810525753741,303.8336540021854,208.36947526245703,3.2274574821261344,0.9948038149777199,17.414485707692712,nearest_murbain,0.9948038149777199
508,1005.5030677075351,73.53553940229425,547.5750664876989,78.13877362856353,1125.5942831516222,35.679871792230685,nearest_iexterne,35.679871792230685
509,1059.9533658923328,84.90808638346093,497.8978895721444,54.532664494867404,1134.5882464899867,29.2469138941221,nearest_iexterne,29.2469138941221
510,956.3624409254085,120.92125594874157,431.7370490086209,169.5093100737443,1021.1984022050016,60.86845555423439,nearest_iexterne,60.86845555423439
511,934.8163764494352,31.13825897761399,556.235626997987,136.62039070761907,1079.3089207904368,64.13939591022495,nearest_fountain,31.13825897761399
512,905.5650819291014,31.13825897761399,543.4326352702867,167.7506384411307,1049.44514430294,38.82555713807964,nearest_fountain,31.13825897761399
513,820.6570065763793,11.205849154527368,506.952783268723,194.66449309983545,962.0956180901263,70.93736596965125,nearest_fountain,11.205849154527368
514,830.1709938161471,11.205849154527368,515.712618784097,205.74554504919766,973.1765229449848,61.82894973195327,nearest_fountain,11.205849154527368
515,134.8483622260791,435.70786156652076,205.48512329687017,15.296837661835568,469.45373125115594,336.74981396213644,nearest_pcyclable,15.296837661835568
516,302.7311698178909,115.78741838038617,313.42013782798006,13.957644005548035,701.0061991639712,38.22402529160945,nearest_pcyclable,13.957644005548035
517,208.53700860142064,115.78741838038617,319.3987974239331,53.59434639181775,627.008826525674,25.40522888266871,nearest_iexterne,25.40522888266871
518,796.7438013011421,93.28885317831588,160.57121909242744,42.562979607335514,1273.3154815005585,21.398866300486336,nearest_iexterne,21.398866300486336
519,703.6952460605605,99.09689973091345,68.09711027701029,31.205545257154125,1180.7927214330125,11.852900790284044,nearest_iexterne,11.852900790284044
520,655.3982500260305,99.09689973091345,35.76172506963275,21.705414348693203,1154.814916427488,24.561339230269326,nearest_pcyclable,21.705414348693203
521,391.07515461426146,420.4030154033613,137.94442396299436,217.6819101028272,1052.7529338212191,9.789560634333624,nearest_iexterne,9.789560634333624
522,453.5440890926243,222.69081850316834,489.52581379221994,23.011585705172873,113.47933861962578,167.05020432579747,nearest_pcyclable,23.011585705172873
523,596.9052550439691,280.74746974465336,79.07172495492941,51.38839120296551,136.1269181520661,283.88824065036073,nearest_pcyclable,51.38839120296551
524,885.4687469647187,303.8336540021854,463.299844252352,20.94120455447445,134.5731044406509,61.04998371127113,nearest_pcyclable,20.94120455447445
