id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val,longitude,latitude,objectid,superficie,count
732,4094.432542618432,13.547588967464058,249.8547358059896,134.87696656994285,969.0063160887275,10.023470309492083,nearest_iexterne,10.023470309492083,-73.6400483485747,45.5869198252259,4299,0.3766972604428639,2
733,4474.976698223834,525.1244202140152,807.7274858776576,7.0424778528613015,491.2647529526273,31.088914996535127,nearest_pcyclable,7.0424778528613015,-73.6490095623476,45.5931808381646,4180,0.6483871732453966,1
734,3973.578912181703,462.42392142003575,681.5146796051419,391.3115011837334,1541.450788153248,13.923466970616916,nearest_iexterne,13.923466970616916,-73.633293231421,45.5837728327133,4308,0.1951641902646663,1
735,4654.523833997239,91.65034056961316,558.4910236454476,37.18224145889168,871.0542512893313,12.10287098294835,nearest_iexterne,12.10287098294835,-73.6422835538294,45.5930212353444,3485,3.5132006875360933,2
736,4738.673662841606,91.65034056961316,633.5688098458787,90.70279791242004,917.3144035998976,35.46614992414432,nearest_iexterne,35.46614992414432,-73.6423040940278,45.5938457228688,3485,3.5132006875360933,2
737,4432.926572385129,54.61088812188186,400.3007321596736,396.6527428267114,1601.0797584977097,27.13527924877256,nearest_iexterne,27.13527924877256,-73.6316579172469,45.5877718638569,4309,0.2430475918036722,2
738,4481.77010317332,54.61088812188186,364.2298852497765,405.718866093324,1592.7738096048265,28.270190979788715,nearest_iexterne,28.270190979788715,-73.6317064820244,45.588262035057,4309,0.2430475918036722,2
739,5526.45333900372,42.30969267962136,220.09503680319665,67.70260204444938,1733.433205884415,29.93798187690775,nearest_iexterne,29.93798187690775,-73.6352988408423,45.5994885989553,4021,4.5080272762082485,3
740,5484.148491827603,42.30969267962136,187.87338317336443,46.59373807639331,1695.8204904089337,22.603634003052072,nearest_iexterne,22.603634003052072,-73.6355078334792,45.5991373284035,4021,4.5080272762082485,3
741,5668.502397794223,171.40668932081658,164.99374191242129,228.08265884194105,1822.0317177071347,37.93598815568978,nearest_iexterne,37.93598815568978,-73.6357435658829,45.6009988820841,4021,4.5080272762082485,3
742,6291.896060447602,58.93179568106434,527.5215030991803,8.70275873252128,2314.927358125572,14.608419688513164,nearest_pcyclable,8.70275873252128,-73.6385572832696,45.6078687429063,4027,2.4627855489084647,3
743,6242.105265830281,58.93179568106434,528.295708862303,36.03665697173329,2262.317041056317,11.183829041713102,nearest_iexterne,11.183829041713102,-73.6391672721201,45.6075559416117,4027,2.4627855489084647,3
